Datum ;Zeit ;AT [ýC];ATakt [ýC];KT Ist [ýC];KT Soll [ýC];BR ;Sperrzeit ;PE1_BR1 ;HK1 VL Ist[ýC];HK1 VL Soll[ýC];HK1 RT Ist[ýC];HK1 RT Soll[ýC];HK1 Pumpe;HK1 Mischer;HK1 Fernb[ýC];HK1 Status;HK2 VL Ist[ýC];HK2 VL Soll[ýC];HK2 RT Ist[ýC];HK2 RT Soll[ýC];HK2 Pumpe;HK2 Mischer;HK2 Fernb[ýC];HK2 Status;WW1 EinT Ist[ýC];WW1 AusT Ist[ýC];WW1 Soll[ýC];WW1 Pumpe;WW1 Status;Zubrp1 Pumpe;PE1 KT[ýC];PE1 KT_SOLL[ýC];PE1 UW Freigabe[ýC];PE1 Modulation[%];PE1 FRT Ist[ýC];PE1 FRT Soll[ýC];PE1 FRT End[ýC];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
26.05.2023;00:03:24;14.9;14.6;36.3;8.0;0;0;0;30.0;8.0;20.6;8.0;0;0;0.0;8;24.7;8.0;21.3;8.0;0;0;0.0;8;33.7;33.7;25.0;0;8200;0;36.3;8.0;35.0;0;39.2;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:04:24;14.8;14.6;36.3;8.0;0;0;0;30.0;8.0;20.6;8.0;0;0;0.0;8;24.7;8.0;21.3;8.0;0;0;0.0;8;33.7;33.7;25.0;0;8200;0;36.3;8.0;35.0;0;39.2;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:05:24;14.8;14.5;36.3;8.0;0;0;0;29.9;8.0;20.6;8.0;0;0;0.0;8;24.6;8.0;21.3;8.0;0;0;0.0;8;33.7;33.7;25.0;0;8200;0;36.3;8.0;35.0;0;39.2;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:06:24;14.8;14.5;36.3;8.0;0;0;0;29.9;8.0;20.6;8.0;0;0;0.0;8;24.6;8.0;21.3;8.0;0;0;0.0;8;33.7;33.7;25.0;0;8200;0;36.3;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:07:24;14.8;14.5;36.3;8.0;0;0;0;29.9;8.0;20.6;8.0;0;0;0.0;8;24.6;8.0;21.3;8.0;0;0;0.0;8;33.7;33.7;25.0;0;8200;0;36.3;8.0;35.0;0;39.2;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:08:24;14.8;14.5;36.3;8.0;0;0;0;29.9;8.0;20.6;8.0;0;0;0.0;8;24.6;8.0;21.3;8.0;0;0;0.0;8;33.7;33.7;25.0;0;8200;0;36.3;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:09:24;14.8;14.5;36.2;8.0;0;0;0;29.9;8.0;20.6;8.0;0;0;0.0;8;24.6;8.0;21.3;8.0;0;0;0.0;8;33.7;33.7;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:10:24;14.8;14.5;36.2;8.0;0;0;0;29.9;8.0;20.6;8.0;0;0;0.0;8;24.6;8.0;21.3;8.0;0;0;0.0;8;33.7;33.7;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:11:24;14.7;14.5;36.2;8.0;0;0;0;29.9;8.0;20.6;8.0;0;0;0.0;8;24.6;8.0;21.3;8.0;0;0;0.0;8;33.7;33.7;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:12:24;14.7;14.5;36.2;8.0;0;0;0;29.9;8.0;20.6;8.0;0;0;0.0;8;24.6;8.0;21.3;8.0;0;0;0.0;8;33.7;33.7;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:13:24;14.7;14.5;36.2;8.0;0;0;0;29.9;8.0;20.6;8.0;0;0;0.0;8;24.6;8.0;21.3;8.0;0;0;0.0;8;33.7;33.7;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:14:24;14.7;14.5;36.2;8.0;0;0;0;29.8;8.0;20.6;8.0;0;0;0.0;8;24.5;8.0;21.3;8.0;0;0;0.0;8;33.7;33.7;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:15:24;14.7;14.5;36.2;8.0;0;0;0;29.8;8.0;20.6;8.0;0;0;0.0;8;24.5;8.0;21.3;8.0;0;0;0.0;8;33.6;33.6;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:16:24;14.7;14.5;36.2;8.0;0;0;0;29.8;8.0;20.6;8.0;0;0;0.0;8;24.5;8.0;21.3;8.0;0;0;0.0;8;33.6;33.6;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:17:24;14.7;14.4;36.2;8.0;0;0;0;29.8;8.0;20.6;8.0;0;0;0.0;8;24.5;8.0;21.3;8.0;0;0;0.0;8;33.6;33.6;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:18:24;14.7;14.4;36.2;8.0;0;0;0;29.8;8.0;20.6;8.0;0;0;0.0;8;24.5;8.0;21.3;8.0;0;0;0.0;8;33.6;33.6;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:19:24;14.7;14.4;36.2;8.0;0;0;0;29.7;8.0;20.6;8.0;0;0;0.0;8;24.5;8.0;21.3;8.0;0;0;0.0;8;33.6;33.6;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:20:24;14.6;14.4;36.2;8.0;0;0;0;29.7;8.0;20.6;8.0;0;0;0.0;8;24.5;8.0;21.3;8.0;0;0;0.0;8;33.6;33.6;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:21:24;14.6;14.4;36.2;8.0;0;0;0;29.7;8.0;20.6;8.0;0;0;0.0;8;24.4;8.0;21.3;8.0;0;0;0.0;8;33.6;33.6;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:22:24;14.6;14.3;36.2;8.0;0;0;0;29.7;8.0;20.6;8.0;0;0;0.0;8;24.4;8.0;21.3;8.0;0;0;0.0;8;33.6;33.6;25.0;0;8200;0;36.2;8.0;35.0;0;39.1;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:23:24;14.6;14.3;36.2;8.0;0;0;0;29.6;8.0;20.6;8.0;0;0;0.0;8;24.4;8.0;21.3;8.0;0;0;0.0;8;33.6;33.6;25.0;0;8200;0;36.2;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:24:24;14.6;14.3;36.1;8.0;0;0;0;29.6;8.0;20.6;8.0;0;0;0.0;8;24.4;8.0;21.3;8.0;0;0;0.0;8;33.5;33.5;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:25:24;14.6;14.3;36.1;8.0;0;0;0;29.6;8.0;20.6;8.0;0;0;0.0;8;24.4;8.0;21.3;8.0;0;0;0.0;8;33.5;33.5;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:26:24;14.6;14.2;36.1;8.0;0;0;0;29.6;8.0;20.6;8.0;0;0;0.0;8;24.4;8.0;21.2;8.0;0;0;0.0;8;33.5;33.5;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:27:24;14.6;14.2;36.1;8.0;0;0;0;29.6;8.0;20.6;8.0;0;0;0.0;8;24.4;8.0;21.2;8.0;0;0;0.0;8;33.5;33.5;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:28:24;14.5;14.2;36.1;8.0;0;0;0;29.6;8.0;20.6;8.0;0;0;0.0;8;24.4;8.0;21.2;8.0;0;0;0.0;8;33.5;33.5;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:29:24;14.5;14.2;36.1;8.0;0;0;0;29.6;8.0;20.6;8.0;0;0;0.0;8;24.3;8.0;21.2;8.0;0;0;0.0;8;33.5;33.5;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:30:24;14.5;14.2;36.1;8.0;0;0;0;29.6;8.0;20.6;8.0;0;0;0.0;8;24.3;8.0;21.2;8.0;0;0;0.0;8;33.5;33.5;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:31:24;14.5;14.2;36.1;8.0;0;0;0;29.5;8.0;20.5;8.0;0;0;0.0;8;24.3;8.0;21.2;8.0;0;0;0.0;8;33.5;33.5;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:32:24;14.5;14.2;36.1;8.0;0;0;0;29.5;8.0;20.5;8.0;0;0;0.0;8;24.3;8.0;21.2;8.0;0;0;0.0;8;33.5;33.5;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:33:24;14.5;14.2;36.1;8.0;0;0;0;29.5;8.0;20.5;8.0;0;0;0.0;8;24.3;8.0;21.2;8.0;0;0;0.0;8;33.5;33.5;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:34:24;14.5;14.2;36.1;8.0;0;0;0;29.5;8.0;20.5;8.0;0;0;0.0;8;24.3;8.0;21.2;8.0;0;0;0.0;8;33.4;33.4;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:35:24;14.5;14.2;36.1;8.0;0;0;0;29.5;8.0;20.5;8.0;0;0;0.0;8;24.3;8.0;21.2;8.0;0;0;0.0;8;33.4;33.4;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:36:24;14.4;14.2;36.1;8.0;0;0;0;29.5;8.0;20.5;8.0;0;0;0.0;8;24.3;8.0;21.2;8.0;0;0;0.0;8;33.4;33.4;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:37:24;14.4;14.2;36.1;8.0;0;0;0;29.5;8.0;20.5;8.0;0;0;0.0;8;24.2;8.0;21.2;8.0;0;0;0.0;8;33.4;33.4;25.0;0;8200;0;36.1;8.0;35.0;0;39.0;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:38:24;14.4;14.2;36.1;8.0;0;0;0;29.5;8.0;20.5;8.0;0;0;0.0;8;24.3;8.0;21.2;8.0;0;0;0.0;8;33.4;33.4;25.0;0;8200;0;36.1;8.0;35.0;0;38.9;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:39:24;14.4;14.2;36.0;8.0;0;0;0;29.5;8.0;20.5;8.0;0;0;0.0;8;24.2;8.0;21.2;8.0;0;0;0.0;8;33.4;33.4;25.0;0;8200;0;36.0;8.0;35.0;0;38.9;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:40:24;14.4;14.1;36.1;8.0;0;0;0;29.4;8.0;20.5;8.0;0;0;0.0;8;24.2;8.0;21.2;8.0;0;0;0.0;8;33.4;33.4;25.0;0;8200;0;36.1;8.0;35.0;0;38.8;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:41:24;14.4;14.1;36.0;8.0;0;0;0;29.4;8.0;20.5;8.0;0;0;0.0;8;24.2;8.0;21.2;8.0;0;0;0.0;8;33.4;33.4;25.0;0;8200;0;36.0;8.0;35.0;0;38.9;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:42:24;14.4;14.1;36.0;8.0;0;0;0;29.4;8.0;20.5;8.0;0;0;0.0;8;24.2;8.0;21.2;8.0;0;0;0.0;8;33.4;33.4;25.0;0;8200;0;36.0;8.0;35.0;0;38.8;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:43:24;14.4;14.1;36.0;8.0;0;0;0;29.4;8.0;20.5;8.0;0;0;0.0;8;24.2;8.0;21.2;8.0;0;0;0.0;8;33.4;33.4;25.0;0;8200;0;36.0;8.0;35.0;0;38.8;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:44:24;14.4;14.1;36.0;8.0;0;0;0;29.4;8.0;20.5;8.0;0;0;0.0;8;24.2;8.0;21.2;8.0;0;0;0.0;8;33.4;33.4;25.0;0;8200;0;36.0;8.0;35.0;0;38.8;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:45:24;14.4;14.1;36.0;8.0;0;0;0;29.4;8.0;20.5;8.0;0;0;0.0;8;24.2;8.0;21.2;8.0;0;0;0.0;8;33.4;33.4;25.0;0;8200;0;36.0;8.0;35.0;0;38.8;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:46:24;14.4;14.1;36.0;8.0;0;0;0;29.4;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.2;8.0;0;0;0.0;8;33.3;33.3;25.0;0;8200;0;36.0;8.0;35.0;0;38.9;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:47:24;14.3;14.1;36.0;8.0;0;0;0;29.4;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.2;8.0;0;0;0.0;8;33.3;33.3;25.0;0;8200;0;36.0;8.0;35.0;0;38.9;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:48:24;14.3;14.1;36.0;8.0;0;0;0;29.4;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.2;8.0;0;0;0.0;8;33.3;33.3;25.0;0;8200;0;36.0;8.0;35.0;0;38.8;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:49:24;14.3;14.1;36.0;8.0;0;0;0;29.4;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.2;8.0;0;0;0.0;8;33.3;33.3;25.0;0;8200;0;36.0;8.0;35.0;0;38.9;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:50:24;14.3;14.1;36.0;8.0;0;0;0;29.4;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.1;8.0;0;0;0.0;8;33.3;33.3;25.0;0;8200;0;36.0;8.0;35.0;0;38.9;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:51:24;14.3;14.0;36.0;8.0;0;0;0;29.3;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.1;8.0;0;0;0.0;8;33.3;33.3;25.0;0;8200;0;36.0;8.0;35.0;0;38.9;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:52:24;14.3;14.0;36.0;8.0;0;0;0;29.3;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.1;8.0;0;0;0.0;8;33.3;33.3;25.0;0;8200;0;36.0;8.0;35.0;0;38.8;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:53:24;14.3;14.0;36.0;8.0;0;0;0;29.3;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.1;8.0;0;0;0.0;8;33.3;33.3;25.0;0;8200;0;36.0;8.0;35.0;0;38.8;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:54:24;14.3;14.0;35.9;8.0;0;0;0;29.3;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.1;8.0;0;0;0.0;8;33.3;33.3;25.0;0;8200;0;35.9;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:55:24;14.3;14.0;35.9;8.0;0;0;0;29.3;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;36.0;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:56:24;14.3;14.0;35.9;8.0;0;0;0;29.3;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;35.9;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:57:24;14.2;14.0;35.9;8.0;0;0;0;29.3;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;35.9;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:58:24;14.2;14.0;35.9;8.0;0;0;0;29.2;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;35.9;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;00:59:24;14.2;14.0;35.9;8.0;0;0;0;29.2;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;35.9;8.0;35.0;0;38.6;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;01:00:24;14.2;13.9;35.9;8.0;0;0;0;29.2;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;35.9;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;01:01:24;14.2;13.9;35.9;8.0;0;0;0;29.2;8.0;20.5;8.0;0;0;0.0;8;24.1;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;35.9;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;01:02:24;14.2;13.9;35.9;8.0;0;0;0;29.2;8.0;20.5;8.0;0;0;0.0;8;24.0;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;35.9;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;01:03:24;14.2;13.9;35.9;8.0;0;0;0;29.2;8.0;20.5;8.0;0;0;0.0;8;24.0;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;35.9;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;01:04:24;14.2;13.9;35.9;8.0;0;0;0;29.2;8.0;20.5;8.0;0;0;0.0;8;24.0;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;35.9;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;01:05:24;14.2;13.9;35.9;8.0;0;0;0;29.1;8.0;20.5;8.0;0;0;0.0;8;24.0;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;35.9;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;01:06:24;14.1;13.9;35.8;8.0;0;0;0;29.1;8.0;20.5;8.0;0;0;0.0;8;24.0;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;35.8;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;01:07:24;14.1;13.8;35.9;8.0;0;0;0;29.1;8.0;20.5;8.0;0;0;0.0;8;24.0;8.0;21.1;8.0;0;0;0.0;8;33.2;33.2;25.0;0;8200;0;35.9;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.1;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;01:08:24;14.1;13.8;35.8;8.0;0;0;0;29.1;8.0;20.5;8.0;0;0;0.0;8;24.0;8.0;21.1;8.0;0;0;0.0;8;33.1;33.1;25.0;0;8200;0;35.8;8.0;35.0;0;38.7;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
